datetime,temp,humidity,precip,sealevelpressure,tomorrow_temp
2001-09-21,73.9,84.3,0.119,1016.5,75.1
2001-09-22,75.1,82.9,0,1016.6,77
2001-09-23,77,78.4,0,1015.7,65.2
2001-09-24,65.2,66.4,0,1021.3,62.3
2001-09-25,62.3,70.7,0,1022.4,64
2001-09-26,64,65.7,0,1021,66
2001-09-27,66,65.3,0,1018.9,68.5
2001-09-28,68.5,62.6,0,1018.1,68.3
2001-09-29,68.3,66.8,0,1020.4,66.3
2001-09-30,66.3,65.7,0,1023.9,66.8
2001-10-01,66.8,65.7,0,1023,68.3
2001-10-02,68.3,62.4,0,1019.7,70.5
2001-10-03,70.5,71.2,0,1017.4,74.7
2001-10-04,74.7,77.6,0,1014.6,66
2001-10-05,66,86.8,0.012,1015.2,56.7
2001-10-06,56.7,54.9,0,1023.5,58.8
2001-10-07,58.8,59.9,0,1023.1,64.1
2001-10-08,64.1,74.3,0,1019.8,73.7
2001-10-09,73.7,78.9,0,1015.8,75.9
2001-10-10,75.9,80.5,0.228,1014.7,64.6
2001-10-11,64.6,88.4,0.87,1013.5,64
2001-10-12,64,87.9,0.551,1007.9,60.3
2001-10-13,60.3,74.4,0.208,1004.3,62.6
2001-10-14,62.6,59.6,0,1014.3,64
2001-10-15,64,61.5,0,1019.5,54.4
2001-10-16,54.4,55.8,0,1030.9,56.2
2001-10-17,56.2,56.2,0,1026,62.3
2001-10-18,62.3,68.2,0,1017.3,67.8
2001-10-19,67.8,75.2,0,1014.5,69.7
2001-10-20,69.7,75.3,0,1015.8,68.8
2001-10-21,68.8,76,0,1016,74.2
2001-10-22,74.2,76,0,1011.5,78.4
2001-10-23,78.4,69.9,0,1004.1,71.9
2001-10-24,71.9,57.7,0,1007.4,61.6
2001-10-25,61.6,41.6,0,1023.6,60.9
2001-10-26,60.9,40.2,0,1029.8,58.3
2001-10-27,58.3,51.2,0,1031,58.3
2001-10-28,58.3,53.3,0,1029.1,57
2001-10-29,57,57.9,0,1029.7,58.5
2001-10-30,58.5,65.9,0,1027,63.9
2001-10-31,63.9,73.1,0,1018.7,73
2001-11-01,73,70.5,0,1014,72.3
2001-11-02,72.3,77.5,0,1018.3,70.8
2001-11-03,70.8,75.9,0,1024.4,66.7
2001-11-04,66.7,83.9,0,1026.2,64.3
2001-11-05,64.3,76.7,0,1024.1,65.3
2001-11-06,65.3,58.9,0,1023.3,63.5
2001-11-07,63.5,59.2,0,1022.9,65.5
2001-11-08,65.5,72.8,0,1024.5,54.4
2001-11-09,54.4,78.3,0.37,1030.3,56.3
2001-11-10,56.3,83.9,0,1025.8,59.9
2001-11-11,59.9,97.3,0.012,1023.7,63
2001-11-12,63,93,0,1023.9,64.7
2001-11-13,64.7,86.2,0,1021.3,64.7
2001-11-14,64.7,85.2,0,1018.7,64
2001-11-15,64,79.5,0.114,1019.5,64.6
2001-11-16,64.6,75,0,1023,64.1
2001-11-17,64.1,73.2,0.102,1024.9,66.7
2001-11-18,66.7,79.2,0,1020.9,55.7
2001-11-19,55.7,72,0,1024.4,45.4
2001-11-20,45.4,51.7,0,1026.1,48
2001-11-21,48,61,0,1017.7,58.1
2001-11-22,58.1,77.9,0,1008.6,67.9
2001-11-23,67.9,74.1,0,998.8,61.5
2001-11-24,61.5,43.2,0,1008,58.4
2001-11-25,58.4,53.2,0,1014.4,63.5
2001-11-26,63.5,54.6,0,1010.6,40.6
2001-11-27,40.6,58.2,0.173,1018,31.8
2001-11-28,31.8,97.9,0.287,1019.3,33.8
2001-11-29,33.8,80.9,0.031,1016.4,48.9
2001-11-30,48.9,64.3,0,1014.6,53.4
2001-12-01,53.4,70.1,0,1021.1,58.7
2001-12-02,58.7,77.5,0,1022.3,60.9
2001-12-03,60.9,92.7,0,1020.1,67.8
2001-12-04,67.8,89.4,0,1018.2,69.9
2001-12-05,69.9,81.8,0,1018.9,67.1
2001-12-06,67.1,71.7,0.5,1019.9,66.7
2001-12-07,66.7,77.6,0,1014.4,51.1
2001-12-08,51.1,43.3,0,1022.6,41.2
2001-12-09,41.2,50,0,1024.2,43.4
2001-12-10,43.4,54.2,0,1019.6,44.4
2001-12-11,44.4,83.6,0.22,1016.2,56.3
2001-12-12,56.3,88.6,0,1011.8,43.9
2001-12-13,43.9,85.8,0.186,1015.8,45.4
2001-12-14,45.4,71.4,0,1014.8,49.5
2001-12-15,49.5,86.4,0.342,1015,56.5
2001-12-16,56.5,93.8,1.729,1011.6,50.3
2001-12-17,50.3,61.4,0.26,1018.3,50.8
2001-12-18,50.8,54,0,1014.4,47.3
2001-12-19,47.3,52.7,0,1023.7,45.2
2001-12-20,45.2,60.5,0,1026.7,49.7
2001-12-21,49.7,72.5,0,1021.1,57.2
2001-12-22,57.2,63.4,0.032,1015,42.6
2001-12-23,42.6,52.2,0,1023.8,38.4
2001-12-24,38.4,42,0,1025.5,41.7
2001-12-25,41.7,44.3,0,1022.1,39.3
2001-12-26,39.3,48.2,0,1021.9,45.5
2001-12-27,45.5,56.3,0,1014.4,47.3
2001-12-28,47.3,59.9,0,1011.1,40.4
2001-12-29,40.4,51.5,0,1020.8,33.3
2001-12-30,33.3,53.4,0,1026.4,32.6
2001-12-31,32.6,60.2,0,1026.9,35.3
2002-01-01,35.3,48.8,0,1027.9,29.3
2002-01-02,29.3,63.8,0,1030.5,26.9
2002-01-03,26.9,61.4,0,1029.4,38.3
2002-01-04,38.3,57.8,0,1023,43.6
2002-01-05,43.6,81.3,0.147,1017.7,45
2002-01-06,45,62.6,0,1022.5,39.1
2002-01-07,39.1,49,0,1027.1,49.5
2002-01-08,49.5,53.7,0,1020,57.1
2002-01-09,57.1,64.3,0,1014.2,55
2002-01-10,55,71.6,0,1014.9,48.5
2002-01-11,48.5,51.4,0,1024.2,46.4
2002-01-12,46.4,51.5,0,1021.7,50.1
2002-01-13,50.1,48.8,0,1011,49.4
2002-01-14,49.4,39.1,0,1018.6,49.1
2002-01-15,49.1,41.2,0,1021.9,55.5
2002-01-16,55.5,61.2,0,1017.8,42.8
2002-01-17,42.8,58.8,0,1020,40.3
2002-01-18,40.3,92.5,0.04,1019.3,42.2
2002-01-19,42.2,70.3,0,1018.9,45.5
2002-01-20,45.5,59.1,0,1013.9,48.5
2002-01-21,48.5,44.9,0,1018.6,56
2002-01-22,56,75.5,0.012,1014,64.8
2002-01-23,64.8,94.5,0.5,1010.2,42.4
2002-01-24,42.4,75.2,0.753,1019.6,43.2
2002-01-25,43.2,47.9,0,1026.8,47
2002-01-26,47,50.8,0,1023.1,54.8
2002-01-27,54.8,52.6,0,1017.7,60.9
2002-01-28,60.9,83.5,0,1014.4,70.3
2002-01-29,70.3,81.1,0,1012.5,53.3
2002-01-30,53.3,94.1,0.071,1011.7,41.1
2002-01-31,41.1,82,3.391,1017.7,38.7
2002-02-01,38.7,55.9,0,1031.9,40.5
2002-02-02,40.5,63.1,0,1029.5,47.8
2002-02-03,47.8,75.1,0,1025.4,47.5
2002-02-04,47.5,65.1,0.024,1029.4,35.8
2002-02-05,35.8,99.7,0.872,1025.7,35.6
2002-02-06,35.6,92.5,0.012,1022.1,41
2002-02-07,41,85.5,0,1025.2,46
2002-02-08,46,80.2,0,1021.6,52.8
2002-02-09,52.8,59.9,0,1016,42.2
2002-02-10,42.2,60.4,0,1031.2,39.4
2002-02-11,39.4,49.7,0,1030.2,46.4
2002-02-12,46.4,50.5,0,1021.2,46.1
2002-02-13,46.1,55.3,0,1027.1,48.3
2002-02-14,48.3,61.7,0,1022.7,50.2
2002-02-15,50.2,69.3,0,1021.8,48.9
2002-02-16,48.9,50.9,0,1025.9,52.4
2002-02-17,52.4,52.2,0,1021.7,57.2
2002-02-18,57.2,74.2,0.012,1013.8,66
2002-02-19,66,61.7,0.051,1007.8,58.3
2002-02-20,58.3,53.3,0,1014.2,55.6
2002-02-21,55.6,55.3,0,1019.8,49.2
2002-02-22,49.2,53.4,0,1025.7,56.3
2002-02-23,56.3,42.6,0,1017.8,62.5
2002-02-24,62.5,47.1,0,1012.7,49.8
2002-02-25,49.8,65.2,0,1018.7,30
2002-02-26,30,37.4,0,1033.3,32.9
2002-02-27,32.9,35.4,0,1027.9,43.7
2002-02-28,43.7,36.4,0,1020.7,50.7
2002-03-01,50.7,72.3,0,1010.3,28.9
2002-03-02,28.9,78.4,0.083,1018.8,25.5
2002-03-03,25.5,47.7,0,1032.3,39.9
2002-03-04,39.9,37.9,0,1029.6,48.3
2002-03-05,48.3,35.8,0,1025,59.8
2002-03-06,59.8,65.8,0,1017.7,65.5
2002-03-07,65.5,71.4,0,1014.6,65.8
2002-03-08,65.8,83.9,0,1010.6,47.2
2002-03-09,47.2,39.7,0,1029.7,44.8
2002-03-10,44.8,32.7,0,1033.4,52.7
2002-03-11,52.7,68.7,0.02,1015.2,54.5
2002-03-12,54.5,67.6,0,1016.1,63.2
2002-03-13,63.2,52.7,0,1009.9,71.9
2002-03-14,71.9,64.1,0,1003.2,57.5
2002-03-15,57.5,68.1,0,1010.7,50.8
2002-03-16,50.8,69.7,0,1016,60.1
2002-03-17,60.1,83.8,0,1014.4,58.3
2002-03-18,58.3,99.5,1.229,1013.7,59.3
2002-03-19,59.3,99.7,4.382,1010.7,54.5
2002-03-20,54.5,81.4,0.024,1019.4,48.2
2002-03-21,48.2,65,0,1029.5,38.1
2002-03-22,38.1,45.3,0,1032.7,52.9
2002-03-23,52.9,64.9,0,1019,66.6
2002-03-24,66.6,75.6,0,1007.5,48.5
2002-03-25,48.5,83.8,0.012,1015,44
2002-03-26,44,66.3,0,1025,53.7
2002-03-27,53.7,65.6,0,1020.5,66.2
2002-03-28,66.2,72,0,1011.2,73.4
2002-03-29,73.4,79,0,1007.6,60.6
2002-03-30,60.6,92.5,1.666,1008.6,57.6
2002-03-31,57.6,84.4,0,1016.4,63.7
2002-04-01,63.7,73.3,0,1013.8,63.3
2002-04-02,63.3,73.8,0,1011.2,51.3
2002-04-03,51.3,46.7,0,1025.1,52.7
2002-04-04,52.7,54.7,0,1027.3,59.4
2002-04-05,59.4,56.9,0,1026.4,54
2002-04-06,54,76.6,0.412,1021.5,58.3
2002-04-07,58.3,95.1,3.206,1008.6,63.3
2002-04-08,63.3,83.7,0,1007.1,61.7
2002-04-09,61.7,75.9,0,1022.1,65.2
2002-04-10,65.2,80,0,1023.7,69.4
2002-04-11,69.4,67,0,1017.6,71.6
2002-04-12,71.6,66.8,0,1016.6,66.4
2002-04-13,66.4,84,0.11,1016.3,69.6
2002-04-14,69.6,83.7,0,1013.2,73.5
2002-04-15,73.5,76.1,0,1010.2,72.5
2002-04-16,72.5,81,1.708,1011.6,76.6
2002-04-17,76.6,79,0,1016.2,76.1
2002-04-18,76.1,74.8,0,1015.5,74.8
2002-04-19,74.8,76.4,0,1014.5,76.2
2002-04-20,76.2,72.7,0,1012.4,70.3
2002-04-21,70.3,78,0,1012.9,67.4
2002-04-22,67.4,63.6,0,1017.9,74.3
2002-04-23,74.3,74,0,1013.9,77.1
2002-04-24,77.1,70.8,0,1013.2,65
2002-04-25,65,46.2,0,1022.2,56.6
2002-04-26,56.6,86.5,0.264,1017.7,74.4
2002-04-27,74.4,77.3,0,1008.8,77
2002-04-28,77,71.5,0,1013.3,78.7
2002-04-29,78.7,72.5,0,1012.6,80.3
2002-04-30,80.3,70,0,1007.7,81.9
2002-05-01,81.9,69.9,0,1002.5,68.3
2002-05-02,68.3,79.2,0,1007.5,64.6
2002-05-03,64.6,80.8,0.45,1012,70
2002-05-04,70,78.6,0,1017.3,73.9
2002-05-05,73.9,80.4,1.693,1017.7,79
2002-05-06,79,71.7,0,1014,79
2002-05-07,79,73.4,0,1011.2,78.1
2002-05-08,78.1,76.8,0.142,1008.6,71.5
2002-05-09,71.5,76.6,0,1013.8,73.7
2002-05-10,73.7,80.9,0.851,1016.3,79.2
2002-05-11,79.2,69.3,0,1013.3,74.9
2002-05-12,74.9,80.3,0.122,1014.4,59.4
2002-05-13,59.4,69.6,0.311,1024.4,64.4
2002-05-14,64.4,59.5,0,1021.6,70.2
2002-05-15,70.2,58.5,0,1015.9,76.8
2002-05-16,76.8,71.1,0,1011.6,69.6
2002-05-17,69.6,80.9,0.681,1013.3,62
2002-05-18,62,62.2,0,1022.5,61.3
2002-05-19,61.3,61.2,0,1023.6,64.8
2002-05-20,64.8,59.1,0,1023,68.6
2002-05-21,68.6,58.2,0,1020.7,72.6
2002-05-22,72.6,62.2,0,1016.3,74.4
2002-05-23,74.4,69.5,0,1013.4,72.8
2002-05-24,72.8,73.1,0,1013.6,75.4
2002-05-25,75.4,70.6,0,1015.3,76.8
2002-05-26,76.8,71.8,0.89,1015.5,73.7
2002-05-27,73.7,76.4,0.161,1013.6,71.6
2002-05-28,71.6,79.2,0.071,1012,73.5
2002-05-29,73.5,77.6,0.04,1011,75.2
2002-05-30,75.2,74.5,0,1009.9,77.8
2002-05-31,77.8,70.5,0,1011.7,78.9
2002-06-01,78.9,68.9,0,1012.9,80.7
2002-06-02,80.7,63.6,0,1011,80.9
2002-06-03,80.9,69.4,0,1010.3,81.9
2002-06-04,81.9,70.6,0,1010.2,75.1
2002-06-05,75.1,79.9,0.091,1014.5,75.3
2002-06-06,75.3,78.6,0,1015.6,80.1
2002-06-07,80.1,69.8,0,1014.3,80.9
2002-06-08,80.9,77.1,0.02,1013.2,81.9
2002-06-09,81.9,75.9,0,1011.4,83.4
2002-06-10,83.4,70.1,0,1010.1,84.2
2002-06-11,84.2,69.1,0,1011.1,84.1
2002-06-12,84.1,70.8,0,1011.5,78.9
2002-06-13,78.9,78.6,0.721,1012.1,77
2002-06-14,77,72.5,0,1016,77.4
2002-06-15,77.4,58,0,1014.6,73.6
2002-06-16,73.6,75.8,0.662,1012.1,76
2002-06-17,76,67.6,0,1014,77.9
2002-06-18,77.9,65.1,0,1012.3,81.1
2002-06-19,81.1,65.7,0,1014.5,82
2002-06-20,82,72,0,1019.9,80.1
2002-06-21,80.1,76.5,0,1022.4,81.7
2002-06-22,81.7,60.5,0,1021.2,81.4
2002-06-23,81.4,56.3,0,1017.5,82.3
2002-06-24,82.3,61.8,0,1015.6,80.1
2002-06-25,80.1,73.5,0.11,1015.7,78.2
2002-06-26,78.2,80.5,0.618,1015,78.2
2002-06-27,78.2,78.2,0,1013,80
2002-06-28,80,79.8,0,1013.8,78.6
2002-06-29,78.6,77.9,0,1016.9,74.3
2002-06-30,74.3,91.6,0.877,1019.6,73.8
2002-07-01,73.8,91.9,0.614,1019.1,75.3
2002-07-02,75.3,90.1,0.291,1017.5,77
2002-07-03,77,85.2,0.327,1015.5,80.2
2002-07-04,80.2,76.7,0,1015.8,80.7
2002-07-05,80.7,76.4,0,1016.9,81.5
2002-07-06,81.5,62.1,0,1017.7,85.1
2002-07-07,85.1,65.4,0,1018.4,84.9
2002-07-08,84.9,73.8,0.579,1019.6,85.1
2002-07-09,85.1,71,0,1018.7,83.9
2002-07-10,83.9,70.6,0,1018.1,85.5
2002-07-11,85.5,64.9,0.263,1016,80.3
2002-07-12,80.3,74.2,0.012,1013.2,79.8
2002-07-13,79.8,75,0.012,1011.8,82.3
2002-07-14,82.3,67.7,0,1013.8,79.3
2002-07-15,79.3,79.4,0,1016.6,76.2
2002-07-16,76.2,85.3,0.024,1017.7,78
2002-07-17,78,79.8,0.051,1018.9,82.7
2002-07-18,82.7,67.5,0,1017.3,84.9
2002-07-19,84.9,67,0,1015.4,84.3
2002-07-20,84.3,61.7,0,1016.4,85
2002-07-21,85,63.8,0,1016.8,85.7
2002-07-22,85.7,62.3,0,1016.8,87.1
2002-07-23,87.1,56.5,0,1018.9,87.3
2002-07-24,87.3,55.5,0,1018.3,87.4
2002-07-25,87.4,60.6,0,1015.3,87.3
2002-07-26,87.3,58.9,0,1014.2,86.1
2002-07-27,86.1,62.6,0,1013.2,86.6
2002-07-28,86.6,62.3,0,1012.9,83.1
2002-07-29,83.1,72.7,0.803,1014.7,83.7
2002-07-30,83.7,74.4,0.111,1016.6,86.1
2002-07-31,86.1,59.5,0,1015.6,87.2
2002-08-01,87.2,56.4,0,1013.8,87.3
2002-08-02,87.3,56.7,0,1015.6,88.2
2002-08-03,88.2,55.4,0,1016.8,86
2002-08-04,86,61.6,0,1017.3,86.1
2002-08-05,86.1,59,0,1016.6,87.6
2002-08-06,87.6,54.5,0,1015.8,87
2002-08-07,87,61.6,0,1016,85.3
2002-08-08,85.3,57.1,0,1017.6,84.8
2002-08-09,84.8,56.3,0,1016.5,78.1
2002-08-10,78.1,89,0.519,1016.7,81.1
2002-08-11,81.1,70.8,0,1016.3,84
2002-08-12,84,65.4,0,1013.6,85.4
2002-08-13,85.4,68.5,0,1012.3,79.2
2002-08-14,79.2,83.3,0.323,1012.2,81.1
2002-08-15,81.1,76.1,0,1012.7,82.6
2002-08-16,82.6,69.3,0,1016.6,86.6
2002-08-17,86.6,64.7,0,1015.9,87.3
2002-08-18,87.3,61.4,0,1014.3,86.6
2002-08-19,86.6,63.1,0,1013.4,86.1
2002-08-20,86.1,61.5,0,1014.3,87
2002-08-21,87,61.8,0,1015.1,86.9
2002-08-22,86.9,62.6,0,1017,87.6
2002-08-23,87.6,60.3,0,1016,88.3
2002-08-24,88.3,56.8,0,1014.5,85.7
2002-08-25,85.7,61.7,0,1015,84.3
2002-08-26,84.3,67.5,0.233,1014.1,79.8
2002-08-27,79.8,70.7,0.401,1014.1,81
2002-08-28,81,65.6,0,1017.3,80.4
2002-08-29,80.4,63.3,0,1016.7,80.3
2002-08-30,80.3,59.4,0,1017.3,82.6
2002-08-31,82.6,60.9,0,1019.1,84.4
2002-09-01,84.4,60,0,1017.7,85.1
2002-09-02,85.1,55.7,0,1014.4,85.3
2002-09-03,85.3,56,0,1015.3,84.9
2002-09-04,84.9,60.2,0,1017.4,85.3
2002-09-05,85.3,56.9,0,1016.1,86
2002-09-06,86,55.4,0,1013.2,82
2002-09-07,82,66,0,1013.1,75
2002-09-08,75,90.2,0.552,1015.3,78.8
2002-09-09,78.8,75.7,0.532,1016.1,80.9
2002-09-10,80.9,62.5,0,1015.6,81.8
2002-09-11,81.8,59.4,0,1014.9,81.5
2002-09-12,81.5,62.4,0,1013.7,82.4
2002-09-13,82.4,63.1,0,1011.3,82.5
2002-09-14,82.5,55.7,0,1011.3,77.8
2002-09-15,77.8,67.6,0,1017.5,77.5
2002-09-16,77.5,67.4,0,1017.6,79.3
2002-09-17,79.3,68.4,0,1012.9,84.3
2002-09-18,84.3,66.4,0,1006.3,77.4
2002-09-19,77.4,72.6,0.303,1005.2,71.7
2002-09-20,71.7,55.9,0,1009.9,74.2
2002-09-21,74.2,50.6,0,1012.4,73.5
2002-09-22,73.5,56.3,0,1017.9,70.3
2002-09-23,70.3,48,0,1020.1,69.1
2002-09-24,69.1,46.1,0,1019.9,74.4
2002-09-25,74.4,52,0,1015.3,75.9
2002-09-26,75.9,59.6,0,1008.5,76
2002-09-27,76,57.4,0,1010.2,79.8
2002-09-28,79.8,49.4,0,1014.4,78.9
2002-09-29,78.9,58.9,0,1016.3,79.2
2002-09-30,79.2,56.4,0,1014.9,80.1
2002-10-01,80.1,65.7,0,1014.2,81.7
2002-10-02,81.7,67.2,0,1013.6,80.7
2002-10-03,80.7,65.9,0,1009.6,77.5
2002-10-04,77.5,49,0,1011.5,72.5
2002-10-05,72.5,44.7,0,1019,77.8
2002-10-06,77.8,64,0,1016.7,67.9
2002-10-07,67.9,81.5,0.544,1019.7,61.7
2002-10-08,61.7,88.3,0.261,1016.3,61.5
2002-10-09,61.5,93.9,0.846,1015.4,63.4
2002-10-10,63.4,86.9,0,1017,68.2
2002-10-11,68.2,72.3,0,1017.4,69.4
2002-10-12,69.4,78.8,0,1017.7,59.8
2002-10-13,59.8,53.2,0,1027.9,57.2
2002-10-14,57.2,52.6,0,1022,58.7
2002-10-15,58.7,57,0,1017.9,58.5
2002-10-16,58.5,50.9,0,1016.3,62.9
2002-10-17,62.9,57.2,0,1017.3,64.4
2002-10-18,64.4,85.4,3.347,1014.4,64.7
2002-10-19,64.7,94.6,0.835,1012.7,58.6
2002-10-20,58.6,88.8,0.02,1016.5,62.9
2002-10-21,62.9,83,0,1016.6,64.9
2002-10-22,64.9,87.8,0.13,1018.6,65.3
2002-10-23,65.3,85.4,0.012,1019.2,60.4
2002-10-24,60.4,92.8,0.244,1017,51.7
2002-10-25,51.7,88.3,0.051,1016.9,56.1
2002-10-26,56.1,77.5,0,1017.9,60.9
2002-10-27,60.9,90.7,0,1014.8,61.8
2002-10-28,61.8,91.3,0.181,1011,58.4
2002-10-29,58.4,83.4,0,1010.2,55.4
2002-10-30,55.4,85.6,0,1017.6,48.4
2002-10-31,48.4,72.2,0.012,1025,49
2002-11-01,49,84.5,0.112,1027.3,49.3
2002-11-02,49.3,89.3,0.15,1023.2,51.6
2002-11-03,51.6,93.8,0.119,1019.4,48.9
2002-11-04,48.9,84.2,0.169,1018.2,53.7
2002-11-05,53.7,71.6,0,1012.8,52.9
2002-11-06,52.9,52,0,1025.1,55.4
2002-11-07,55.4,63.4,0,1023,62.2
2002-11-08,62.2,61.7,0,1012.6,70.1
2002-11-09,70.1,61.8,0,1003.7,65.7
2002-11-10,65.7,48.6,0,1004.8,58.8
2002-11-11,58.8,55.7,0,1014.8,55
2002-11-12,55,55.2,0,1027.9,53.5
2002-11-13,53.5,64.3,0,1024.8,58.1
2002-11-14,58.1,65.9,0,1013,52.3
2002-11-15,52.3,72.4,0,1017.3,47.3
2002-11-16,47.3,66.2,0,1024.9,54
2002-11-17,54,62.6,0,1018.6,58.6
2002-11-18,58.6,54.2,0,1018,53.1
2002-11-19,53.1,55.8,0,1024.5,54.5
2002-11-20,54.5,55.3,0,1021,60
2002-11-21,60,50.8,0,1020.9,52
2002-11-22,52,53.8,0,1023.5,56.6
2002-11-23,56.6,53.6,0,1020,60.4
2002-11-24,60.4,78.8,0,1016.6,43.1
2002-11-25,43.1,66.6,0,1023.5,43
2002-11-26,43,49.2,0,1027.6,38.1
2002-11-27,38.1,62.2,0,1030.4,43.4
2002-11-28,43.4,62.9,0,1028.9,49.8
2002-11-29,49.8,62.9,0,1020.3,50.8
2002-11-30,50.8,54.2,0,1022,44.8
2002-12-01,44.8,54.1,0,1024.1,56.9
2002-12-02,56.9,63.4,0,1016.5,49.3
2002-12-03,49.3,89.1,0.443,1017,38.5
2002-12-04,38.5,93.8,0.201,1020.7,37.2
2002-12-05,37.2,67.8,0,1029,39.5
2002-12-06,39.5,75,0,1029,45.8
2002-12-07,45.8,76.9,0,1023.9,51.1
2002-12-08,51.1,94,0.335,1024.1,45.3
2002-12-09,45.3,99.2,1,1024.9,45.4
2002-12-10,45.4,90.4,0.012,1021,44.5
2002-12-11,44.5,88.2,0,1017.9,49
2002-12-12,49,89.7,0.012,1015.3,47.7
2002-12-13,47.7,63.1,0,1016.1,47.6
2002-12-14,47.6,64.6,0,1019.9,55.2
2002-12-15,55.2,73.7,0,1015.8,59.5
2002-12-16,59.5,70.1,0,1010.3,62.5
2002-12-17,62.5,83.5,0,1004.2,64.4
2002-12-18,64.4,54.7,0,1004.8,55.4
2002-12-19,55.4,50,0,1012.4,46.2
2002-12-20,46.2,52.3,0,1020.2,52.9
2002-12-21,52.9,45.4,0,1012.9,44.9
2002-12-22,44.9,46.4,0,1019.5,42.7
2002-12-23,42.7,91.2,1.07,1012.1,35
2002-12-24,35,79,0,1016.3,33.9
2002-12-25,33.9,68.5,0,1023.9,38.1
2002-12-26,38.1,72.4,0,1025.8,42.3
2002-12-27,42.3,68.2,0,1027.1,48.3
2002-12-28,48.3,65.3,0,1024.9,54.6
2002-12-29,54.6,88.9,0,1015.4,60.2
2002-12-30,60.2,89.6,1.087,1008.1,47.4
2002-12-31,47.4,50.7,0,1013.2,46.2
2003-01-01,46.2,54.4,0,1009,41.9
2003-01-02,41.9,58.2,0,1021.5,44.5
2003-01-03,44.5,66.4,0,1023.2,51.5
2003-01-04,51.5,56.4,0,1018.6,50.8
2003-01-05,50.8,56.6,0,1019.6,44.4
2003-01-06,44.4,67.3,0,1029.7,39.8
2003-01-07,39.8,69,0,1031.7,53.3
2003-01-08,53.3,67.7,0,1019.5,59
2003-01-09,59,55,0,1010.3,42.2
2003-01-10,42.2,39.4,0,1025.3,39.8
2003-01-11,39.8,49.7,0,1027.6,36.1
2003-01-12,36.1,78.4,0.228,1029.8,38.8
2003-01-13,38.8,81.4,0,1028.2,44.3
2003-01-14,44.3,85.3,0,1027.6,42.7
2003-01-15,42.7,95.7,0,1023.9,38.3
2003-01-16,38.3,57.5,0,1028.4,30.3
2003-01-17,30.3,57.1,0,1033.8,39.6
2003-01-18,39.6,51.5,0,1026.6,45.2
2003-01-19,45.2,62.1,0,1023.8,60
2003-01-20,60,74.4,0,1015.3,51.4
2003-01-21,51.4,67.5,0,1014.1,39.3
2003-01-22,39.3,60.2,0,1024.4,26.3
2003-01-23,26.3,47.5,0,1036.6,29.4
2003-01-24,29.4,45.6,0,1033,36.9
2003-01-25,36.9,71.7,0,1026.7,36.6
2003-01-26,36.6,92.6,0,1029.6,40.3
2003-01-27,40.3,82.1,0,1027.3,56.6
2003-01-28,56.6,85.7,0,1016.9,48.4
2003-01-29,48.4,82.8,0,1020.9,43.9
2003-01-30,43.9,85.4,0,1023.4,53.6
2003-01-31,53.6,68.9,0,1020.3,54.4
2003-02-01,54.4,58.8,0,1018.3,61.6
2003-02-02,61.6,76.3,0,1008,55.8
2003-02-03,55.8,63.2,0,1010.3,40.3
2003-02-04,40.3,52.4,0,1022.3,42.5
2003-02-05,42.5,64,0.331,1018.8,38.7
2003-02-06,38.7,95.1,0.363,1018.4,32.4
2003-02-07,32.4,59.4,0,1030.5,37.4
2003-02-08,37.4,61.8,0,1025.2,42.6
2003-02-09,42.6,93.3,0.032,1015.3,45
2003-02-10,45,67.1,0,1020.2,51.6
2003-02-11,51.6,58.9,0,1018,52.1
2003-02-12,52.1,83.5,0,1022.2,61.2
2003-02-13,61.2,94.7,0.04,1018.4,67
2003-02-14,67,90.6,0.091,1007.1,51.3
2003-02-15,51.3,81.4,0,1011.4,36.6
2003-02-16,36.6,71.5,0,1022.1,43.5
2003-02-17,43.5,67.3,0,1019.9,54.4
2003-02-18,54.4,81.1,0,1015,54.2
2003-02-19,54.2,80,0,1018.5,47.3
2003-02-20,47.3,95.1,0.566,1018.3,47.9
2003-02-21,47.9,98.9,1.027,1004.9,52.6
2003-02-22,52.6,72.1,0.181,1005.8,47.2
2003-02-23,47.2,65.1,0,1010.4,25.9
2003-02-24,25.9,78.3,0.283,1027,23.5
2003-02-25,23.5,86.2,0.15,1025.8,31.7
2003-02-26,31.7,92.7,0,1016.1,35.3
2003-02-27,35.3,89.5,0,1015.5,37.5
2003-02-28,37.5,88.3,0,1017.1,44.7
2003-03-01,44.7,95.2,0,1015,46.1
2003-03-02,46.1,79.4,0,1018.6,45.5
2003-03-03,45.5,82.4,0,1014.9,51.6
2003-03-04,51.6,89,0,1006.9,36.2
2003-03-05,36.2,77.3,0,1011.4,40.5
2003-03-06,40.5,65.7,0,1014.1,59.5
2003-03-07,59.5,58.4,0,1012.8,59.9
2003-03-08,59.9,68.8,0,1013.3,49.3
2003-03-09,49.3,72.3,0,1019.9,47.3
2003-03-10,47.3,64.8,0,1019.9,58.5
2003-03-11,58.5,74.6,0,1014.7,67.7
2003-03-12,67.7,86.6,0,1011.9,65
2003-03-13,65,80.5,0,1016.5,59.4
2003-03-14,59.4,63.5,0,1016.9,64.5
2003-03-15,64.5,65.4,0,1011.2,67
2003-03-16,67,65.7,0,1006.6,67.5
2003-03-17,67.5,71.4,0,1000.4,56.7
2003-03-18,56.7,86.6,0.732,997.1,59.4
2003-03-19,59.4,61.1,0.02,996.4,54
